time_s,altitude_m
-6.45,914.4
-6.445,914.4
-6.44,914.4
-6.435,914.4
-6.43,914.4
-6.425,914.4
-6.42,914.4
-6.415,914.4
-6.41,914.4
-6.405,914.4
-6.4,914.4
-6.395,914.4
-6.39,914.4
-6.385,914.4
-6.38,914.4
-6.375,914.4
-6.37,914.4
-6.365,914.4
-6.36,914.4
-6.355,914.4
-6.35,914.4
-6.345,914.4
-6.34,914.4
-6.335,914.4
-6.33,914.4
-6.325,914.4
-6.32,914.4
-6.315,914.4
-6.31,914.4
-6.305,914.4
-6.3,914.4
-6.295,914.4
-6.29,914.4
-6.285,914.4
-6.28,914.4
-6.275,914.4
-6.27,914.4
-6.265,914.4
-6.26,914.4
-6.255,914.4
-6.25,914.4
-6.245,914.4
-6.24,914.4
-6.235,914.4
-6.23,914.4
-6.225,914.4
-6.22,914.4
-6.215,914.4
-6.21,914.4
-6.205,914.4
-6.2,914.4
-6.195,914.4
-6.19,914.4
-6.185,914.4
-6.18,914.4
-6.175,914.4
-6.17,914.4
-6.165,914.4
-6.16,914.4
-6.155,914.4
-6.15,914.4
-6.145,914.4
-6.14,914.4
-6.135,914.4
-6.13,914.4
-6.125,914.4
-6.12,914.4
-6.115,914.4
-6.11,914.4
-6.105,914.4
-6.1,914.4
-6.095,914.4
-6.09,914.4
-6.085,914.4
-6.08,914.4
-6.075,914.4
-6.07,914.4
-6.065,914.4
-6.06,914.4
-6.055,914.4
-6.05,914.4
-6.045,914.4
-6.04,914.4
-6.035,914.4
-6.03,914.4
-6.025,914.4
-6.02,914.4
-6.015,914.4
-6.01,914.4
-6.005,914.4
-6,914.4
-5.995,914.4
-5.99,914.4
-5.985,914.4
-5.98,914.4
-5.975,914.4
-5.97,914.4
-5.965,914.4
-5.96,914.4
-5.955,914.4
-5.95,914.4
-5.945,914.4
-5.94,914.4
-5.935,914.4
-5.93,914.4
-5.925,914.4
-5.92,914.4
-5.915,914.4
-5.91,914.4
-5.905,914.4
-5.9,914.4
-5.895,914.4
-5.89,914.4
-5.885,914.4
-5.88,914.4
-5.875,914.4
-5.87,914.4
-5.865,914.4
-5.86,914.4
-5.855,914.4
-5.85,914.4
-5.845,914.4
-5.84,914.4
-5.835,914.4
-5.83,914.4
-5.825,914.4
-5.82,914.4
-5.815,914.4
-5.81,914.4
-5.805,914.4
-5.8,914.4
