time_s,altitude_m
20.301999999998,2924.1617451603
20.302499999998,2924.18654177051
20.302999999998,2924.21133586082
20.303499999998,2924.23612743127
20.303999999998,2924.26091648186
20.304499999998,2924.28570301261
20.304999999998,2924.31048702352
20.305499999998,2924.33526851462
20.305999999998,2924.36004748591
20.306499999998,2924.38482393741
20.306999999998,2924.40959786913
20.307499999998,2924.43436928109
20.307999999998,2924.45913817331
20.308499999998,2924.48390454579
20.308999999998,2924.50866839854
20.309499999998,2924.5334297316
20.309999999998,2924.55818854495
20.310499999998,2924.58294483863
20.310999999998,2924.60769861264
20.311499999998,2924.632449867
20.311999999998,2924.65719860172
20.312499999998,2924.6819448168
20.312999999998,2924.70668851227
20.313499999998,2924.73142968813
20.313999999998,2924.7561683444
20.314499999998,2924.78090448109
20.314999999998,2924.80563809821
20.315499999998,2924.83036919578
20.315999999998,2924.85509777381
20.316499999998,2924.87982383231
20.316999999998,2924.90454737131
20.317499999998,2924.92926839081
20.317999999998,2924.95398689082
20.318499999998,2924.97870287136
20.318999999998,2925.00341633245
20.319499999998,2925.0281272741
20.319999999998,2925.05283569631
20.320499999998,2925.07754159912
20.320999999998,2925.10224498252
20.321499999998,2925.12694584653
20.321999999998,2925.15164419116
20.322499999998,2925.17634001644
20.322999999998,2925.20103332235
20.323499999998,2925.22572410893
20.323999999998,2925.25041237619
20.324499999998,2925.27509812412
20.324999999998,2925.29978135276
20.325499999998,2925.3244620621
20.325999999998,2925.34914025218
20.326499999998,2925.37381592299
20.326999999998,2925.39848907456
20.327499999998,2925.42315970689
20.327999999998,2925.44782782
20.328499999998,2925.47249341391
20.328999999998,2925.49715648863
20.329499999998,2925.52181704416
20.329999999998,2925.54647508054
20.330499999998,2925.57113059776
20.330999999998,2925.59578359585
20.331499999998,2925.62043407481
20.331999999998,2925.64508203466
20.332499999998,2925.66972747541
20.332999999998,2925.69437039708
20.333499999998,2925.71901079967
20.333999999998,2925.7436486832
20.334499999998,2925.76828404768
20.334999999998,2925.79291689352
20.335499999998,2925.81754722185
20.335999999998,2925.84217503378
20.336499999998,2925.86680033041
20.336999999998,2925.89142311286
20.337499999998,2925.91604338081
20.337999999998,2925.94066113375
20.3384999999979,2925.96527637116
20.3389999999979,2925.98988909253
20.3394999999979,2926.01449929735
20.3399999999979,2926.03910698511
20.3404999999979,2926.06371215531
20.3409999999979,2926.08831480742
20.3414999999979,2926.11291494094
20.3419999999979,2926.13751255561
20.3424999999979,2926.16210765145
20.3429999999979,2926.18670022846
20.3434999999979,2926.21129028667
20.3439999999979,2926.23587782608
20.3444999999979,2926.2604628467
20.3449999999979,2926.28504534854
20.3454999999979,2926.30962533163
20.3459999999979,2926.33420279597
20.3464999999979,2926.35877774157
20.3469999999979,2926.38335016846
20.3474999999979,2926.40792007664
20.3479999999979,2926.43248746613
20.3484999999979,2926.45705233694
20.3489999999979,2926.48161468908
20.3494999999979,2926.50617452257
20.3499999999979,2926.53073183743
20.3504999999979,2926.55528663366
20.3509999999979,2926.57983891128
20.3514999999979,2926.60438867031
20.3519999999979,2926.62893591075
20.3524999999979,2926.65348063262
20.3529999999979,2926.67802283593
20.3534999999979,2926.7025625207
20.3539999999979,2926.72709968693
20.3544999999979,2926.75163433464
20.3549999999979,2926.77616646383
20.3554999999979,2926.80069607453
20.3559999999979,2926.82522316675
20.3564999999979,2926.8497477405
20.3569999999979,2926.87426979579
20.3574999999979,2926.89878933263
20.3579999999979,2926.92330635105
20.3584999999979,2926.94782085105
20.3589999999979,2926.97233283265
20.3594999999979,2926.99684229586
20.3599999999979,2927.0213492407
20.3604999999979,2927.04585366717
20.3609999999979,2927.0703555753
20.3614999999979,2927.09485496509
20.3619999999979,2927.11935183656
20.3624999999979,2927.14384618972
20.3629999999979,2927.16833802459
20.3634999999979,2927.19282734118
20.3639999999979,2927.21731413949
20.3644999999979,2927.24179841955
20.3649999999979,2927.26628018136
20.3654999999979,2927.29075942493
20.3659999999979,2927.31523615028
20.3664999999979,2927.33971035743
20.3669999999979,2927.36418204638
20.3674999999979,2927.38865121715
20.3679999999979,2927.41311786975
20.3684999999979,2927.4375820042
20.3689999999979,2927.46204362051
20.3694999999979,2927.48650271869
20.3699999999979,2927.51095929876
20.3704999999979,2927.53541336073
20.3709999999979,2927.55986490461
20.3714999999979,2927.58431393042
20.3719999999979,2927.60876043817
20.3724999999979,2927.63320442788
20.3729999999979,2927.65764589956
20.3734999999979,2927.68208485321
20.3739999999979,2927.70652128886
20.3744999999979,2927.73095520651
20.3749999999979,2927.75538660618
20.3754999999979,2927.77981548787
20.3759999999979,2927.8042418516
